 INFO | 2017-10-17 11:33:00,947 | Common.java | 73 | Startup activites...
 INFO | 2017-10-17 11:33:00,951 | Common.java | 73 | Test Output Directory creation successful :D:\my test\SWAUTorg-master\TestResults\2017_10_17_11_33_00_AM
 INFO | 2017-10-17 11:33:00,952 | Common.java | 73 | Log File creation successful : LogFile.log
 INFO | 2017-10-17 11:33:01,229 | Common.java | 73 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2017-10-17 11:33:01,357 | Common.java | 73 | Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2017-10-17 11:33:14,865 | Common.java | 73 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2017-10-17 11:33:14,866 | Common.java | 73 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2017-10-17 11:33:14,867 | Common.java | 73 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2017-10-17 11:33:14,868 | Common.java | 73 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2017-10-17 11:33:14,868 | Common.java | 73 | Element time out set
 INFO | 2017-10-17 11:33:14,869 | Common.java | 73 | ##### Start of Test Case : Login to Adactin Application #####
 INFO | 2017-10-17 11:33:14,869 | Common.java | 73 | Test Case Name: TC_001
 INFO | 2017-10-17 11:33:14,870 | Common.java | 73 | Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2017-10-17 11:33:14,922 | Common.java | 73 | Test Data Set Name: TC_001
 INFO | 2017-10-17 11:33:14,922 | Common.java | 73 | Execution Flag: Execute
 INFO | 2017-10-17 11:33:14,923 | Common.java | 73 | Test Data Set Name: TC_001_01
 INFO | 2017-10-17 11:33:14,928 | Common.java | 73 | Execution Flag: YES
 INFO | 2017-10-17 11:33:14,928 | Common.java | 73 | Test Data Set Name: TC_001_02
 INFO | 2017-10-17 11:33:14,929 | Common.java | 73 | Execution Flag: YES
 INFO | 2017-10-17 11:33:14,929 | Common.java | 73 | Test Data Set Name: 
 INFO | 2017-10-17 11:33:14,929 | Common.java | 73 | Execution Flag: 
 INFO | 2017-10-17 11:33:14,938 | Common.java | 73 | Getting value of Browser from Test Configuration file : Chrome
 INFO | 2017-10-17 11:33:20,551 | Common.java | 73 | Getting value of url from Test Configuration file : http://www.adactin.com/HotelApp/
 INFO | 2017-10-17 11:33:25,957 | Common.java | 73 | Entered text -> prakashs
ERROR | 2017-10-17 11:33:25,958 | Common.java | 88 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2017-10-17 11:33:25,959 | Common.java | 73 | Entered Username ->prakashs
ERROR | 2017-10-17 11:33:25,959 | Common.java | 88 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2017-10-17 11:33:26,444 | Common.java | 73 | Entered text -> prakash
ERROR | 2017-10-17 11:33:26,444 | Common.java | 88 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2017-10-17 11:33:26,445 | Common.java | 73 | Entered Password ->prakashs
ERROR | 2017-10-17 11:33:26,445 | Common.java | 88 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2017-10-17 11:33:29,991 | Common.java | 73 | Clicked on WebElement-Login
ERROR | 2017-10-17 11:33:29,992 | Common.java | 88 | Invalid log Type :PASS. Unable to log the message.
